genome_id,genome_name,other_names,taxon_id,taxon_lineage_ids,taxon_lineage_names,superkingdom,kingdom,phylum,class,order,family,genus,species,genome_status,strain,serovar,biovar,pathovar,mlst,segment,subtype,h_type,n_type,h1_clade_global,h1_clade_us,h5_clade,ph1n1_like,lineage,clade,subclade,other_typing,culture_collection,type_strain,reference_genome,genome_quality,completion_date,publication,authors,bioproject_accession,biosample_accession,assembly_accession,sra_accession,genbank_accessions,sequencing_centers,sequencing_status,sequencing_platform,sequencing_depth,assembly_method,chromosome,plasmids,contigs,genome_length,gc_content,contig_l50,contig_n50,trna,rrna,mat_peptide,cds,coarse_consistency,fine_consistency,checkm_contamination,checkm_completeness,genome_quality_flags,isolation_source,isolation_comments,collection_date,collection_year,season,isolation_country,geographic_group,geographic_location,other_environmental,host_name,host_common_name,host_gender,host_age,host_health,host_group,lab_host,passage,other_clinical,additional_metadata,comments,date_inserted,date_modified
1396458.8,Influenza A virus (A/Santa Cruz/174/2011(H3N2)),NA,1396458,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;119210;1396458,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H3N2 subtype;Influenza A virus (A/Santa Cruz/174/2011(H3N2)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/Santa Cruz/174/2011,H3N2,NA,NA,NA,6,H3N2,3,2,,,NA,Negative,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-31T00:00:00Z,NA,NA,,,NA,NA,KF612201,,NA,IonTorrent,,CLC Workbench v. 6.04,NA,NA,1,1467,42.603954,1,1467,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,2011-09-05,2011,NA,Bolivia,South America,Bolivia: Santa Cruz De La Sierra; CENETROP,NA,Homo sapiens,Human,female,62 years,,Human,NA,P1,NA,,,2021-03-23T23:08:01.969Z,2021-03-23T23:08:01.969Z
1396458.9,Influenza A virus (A/Santa Cruz/174/2011(H3N2)),NA,1396458,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;119210;1396458,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H3N2 subtype;Influenza A virus (A/Santa Cruz/174/2011(H3N2)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/Santa Cruz/174/2011,H3N2,NA,NA,NA,7,H3N2,3,2,,,NA,Negative,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-31T00:00:00Z,NA,NA,,,NA,NA,KF612205,,NA,IonTorrent,,CLC Workbench v. 6.04,NA,NA,1,1027,46.44596,1,1027,NA,NA,NA,2,NA,NA,NA,NA,NA,,NA,2011-09-05,2011,NA,Bolivia,South America,Bolivia: Santa Cruz De La Sierra; CENETROP,NA,Homo sapiens,Human,female,62 years,,Human,NA,P1,NA,,,2021-03-23T23:08:02.276Z,2021-03-23T23:08:02.276Z
1396458.4,Influenza A virus (A/Santa Cruz/174/2011(H3N2)),NA,1396458,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;119210;1396458,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H3N2 subtype;Influenza A virus (A/Santa Cruz/174/2011(H3N2)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/Santa Cruz/174/2011,H3N2,NA,NA,NA,2,H3N2,3,2,,,NA,Negative,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-31T00:00:00Z,NA,NA,,,NA,NA,KF612186,,NA,IonTorrent,,CLC Workbench v. 6.04,NA,NA,1,2341,42.246902,1,2341,NA,NA,NA,2,NA,NA,NA,NA,NA,,NA,2011-09-05,2011,NA,Bolivia,South America,Bolivia: Santa Cruz De La Sierra; CENETROP,NA,Homo sapiens,Human,female,62 years,,Human,NA,P1,NA,,,2021-03-23T23:06:00.407Z,2021-03-23T23:06:00.407Z
1396458.7,Influenza A virus (A/Santa Cruz/174/2011(H3N2)),NA,1396458,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;119210;1396458,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H3N2 subtype;Influenza A virus (A/Santa Cruz/174/2011(H3N2)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/Santa Cruz/174/2011,H3N2,NA,NA,NA,5,H3N2,3,2,,,NA,Negative,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-31T00:00:00Z,NA,NA,,,NA,NA,KF612197,,NA,IonTorrent,,CLC Workbench v. 6.04,NA,NA,1,1566,44.9553,1,1566,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,2011-09-05,2011,NA,Bolivia,South America,Bolivia: Santa Cruz De La Sierra; CENETROP,NA,Homo sapiens,Human,female,62 years,,Human,NA,P1,NA,,,2021-03-23T23:08:01.460Z,2021-03-23T23:08:01.460Z
1396462.7,Influenza A virus (A/Santa Cruz/4613/2011(H1N1)),NA,1396462,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;114727;1396462,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H1N1 subtype;Influenza A virus (A/Santa Cruz/4613/2011(H1N1)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/Santa Cruz/4613/2011,H1N1,NA,NA,NA,5,H1N1,1,1,1A.3.3.2,npdm,NA,Positive,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-31T00:00:00Z,NA,NA,,,NA,NA,KF612104,,NA,IonTorrent,,CLC Workbench v. 6.04,NA,NA,1,1565,45.6869,1,1565,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,2011-10-14,2011,NA,Bolivia,South America,Bolivia: Santa Cruz De La Sierra; CENETROP,NA,Homo sapiens,Human,female,29 years,,Human,NA,P1,NA,,,2021-03-23T22:59:51.578Z,2021-03-23T22:59:51.578Z
1396462.3,Influenza A virus (A/Santa Cruz/4613/2011(H1N1)),NA,1396462,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;114727;1396462,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H1N1 subtype;Influenza A virus (A/Santa Cruz/4613/2011(H1N1)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/Santa Cruz/4613/2011,H1N1,NA,NA,NA,1,H1N1,1,1,1A.3.3.2,npdm,NA,Positive,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-31T00:00:00Z,NA,NA,,,NA,NA,KF612029,,NA,IonTorrent,,CLC Workbench v. 6.04,NA,NA,1,2341,44.041008,1,2341,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,2011-10-14,2011,NA,Bolivia,South America,Bolivia: Santa Cruz De La Sierra; CENETROP,NA,Homo sapiens,Human,female,29 years,,Human,NA,P1,NA,,,2021-03-23T22:53:44.517Z,2021-03-23T22:53:44.517Z
1396462.9,Influenza A virus (A/Santa Cruz/4613/2011(H1N1)),NA,1396462,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;114727;1396462,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H1N1 subtype;Influenza A virus (A/Santa Cruz/4613/2011(H1N1)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/Santa Cruz/4613/2011,H1N1,NA,NA,NA,7,H1N1,1,1,1A.3.3.2,npdm,NA,Positive,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-31T00:00:00Z,NA,NA,,,NA,NA,KF612144,,NA,IonTorrent,,CLC Workbench v. 6.04,NA,NA,1,1027,45.959103,1,1027,NA,NA,NA,2,NA,NA,NA,NA,NA,,NA,2011-10-14,2011,NA,Bolivia,South America,Bolivia: Santa Cruz De La Sierra; CENETROP,NA,Homo sapiens,Human,female,29 years,,Human,NA,P1,NA,,,2021-03-23T23:03:57.041Z,2021-03-23T23:03:57.041Z
1396462.8,Influenza A virus (A/Santa Cruz/4613/2011(H1N1)),NA,1396462,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;114727;1396462,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H1N1 subtype;Influenza A virus (A/Santa Cruz/4613/2011(H1N1)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/Santa Cruz/4613/2011,H1N1,NA,NA,NA,6,H1N1,1,1,1A.3.3.2,npdm,NA,Positive,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-31T00:00:00Z,NA,NA,,,NA,NA,KF612124,,NA,IonTorrent,,CLC Workbench v. 6.04,NA,NA,1,1458,41.632374,1,1458,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,2011-10-14,2011,NA,Bolivia,South America,Bolivia: Santa Cruz De La Sierra; CENETROP,NA,Homo sapiens,Human,female,29 years,,Human,NA,P1,NA,,,2021-03-23T23:01:54.431Z,2021-03-23T23:01:54.431Z
1396462.1,Influenza A virus (A/Santa Cruz/4613/2011(H1N1)),NA,1396462,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;114727;1396462,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H1N1 subtype;Influenza A virus (A/Santa Cruz/4613/2011(H1N1)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/Santa Cruz/4613/2011,H1N1,NA,NA,NA,8,H1N1,1,1,1A.3.3.2,npdm,NA,Positive,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-31T00:00:00Z,NA,NA,,,NA,NA,KF612164,,NA,IonTorrent,,CLC Workbench v. 6.04,NA,NA,1,890,43.595505,1,890,NA,NA,NA,2,NA,NA,NA,NA,NA,,NA,2011-10-14,2011,NA,Bolivia,South America,Bolivia: Santa Cruz De La Sierra; CENETROP,NA,Homo sapiens,Human,female,29 years,,Human,NA,P1,NA,,,2021-03-23T23:03:58.391Z,2021-03-23T23:03:58.391Z
1396462.4,Influenza A virus (A/Santa Cruz/4613/2011(H1N1)),NA,1396462,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;114727;1396462,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H1N1 subtype;Influenza A virus (A/Santa Cruz/4613/2011(H1N1)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/Santa Cruz/4613/2011,H1N1,NA,NA,NA,2,H1N1,1,1,1A.3.3.2,npdm,NA,Positive,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-31T00:00:00Z,NA,NA,,,NA,NA,KF612047,,NA,IonTorrent,,CLC Workbench v. 6.04,NA,NA,1,2341,41.64887,1,2341,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,2011-10-14,2011,NA,Bolivia,South America,Bolivia: Santa Cruz De La Sierra; CENETROP,NA,Homo sapiens,Human,female,29 years,,Human,NA,P1,NA,,,2021-03-23T22:55:47.333Z,2021-03-23T22:55:47.333Z
1396462.5,Influenza A virus (A/Santa Cruz/4613/2011(H1N1)),NA,1396462,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;114727;1396462,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H1N1 subtype;Influenza A virus (A/Santa Cruz/4613/2011(H1N1)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/Santa Cruz/4613/2011,H1N1,NA,NA,NA,3,H1N1,1,1,1A.3.3.2,npdm,NA,Positive,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-31T00:00:00Z,NA,NA,,,NA,NA,KF612064,,NA,IonTorrent,,CLC Workbench v. 6.04,NA,NA,1,2233,43.708015,1,2233,NA,NA,NA,2,NA,NA,NA,NA,NA,,NA,2011-10-14,2011,NA,Bolivia,South America,Bolivia: Santa Cruz De La Sierra; CENETROP,NA,Homo sapiens,Human,female,29 years,,Human,NA,P1,NA,,,2021-03-23T22:57:50.003Z,2021-03-23T22:57:50.003Z
1396459.3,Influenza A virus (A/Santa Cruz/2083/2011(H1N1)),NA,1396459,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;114727;1396459,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H1N1 subtype;Influenza A virus (A/Santa Cruz/2083/2011(H1N1)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/Santa Cruz/2083/2011,H1N1,NA,NA,NA,1,H1N1,1,1,1A.3.3.2,npdm,NA,Positive,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-31T00:00:00Z,NA,NA,,,NA,NA,KF612026,,NA,IonTorrent,,CLC Workbench v. 6.04,NA,NA,1,2341,43.912857,1,2341,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,2011-10-31,2011,NA,Bolivia,South America,Bolivia: Santa Cruz De La Sierra; CENETROP,NA,Homo sapiens,Human,female,25 years,,Human,NA,P1,NA,,,2021-03-23T22:53:44.264Z,2021-03-23T22:53:44.264Z
1396459.8,Influenza A virus (A/Santa Cruz/2083/2011(H1N1)),NA,1396459,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;114727;1396459,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H1N1 subtype;Influenza A virus (A/Santa Cruz/2083/2011(H1N1)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/Santa Cruz/2083/2011,H1N1,NA,NA,NA,6,H1N1,1,1,1A.3.3.2,npdm,NA,Positive,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-31T00:00:00Z,NA,NA,,,NA,NA,KF612121,,NA,IonTorrent,,CLC Workbench v. 6.04,NA,NA,1,1458,41.563786,1,1458,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,2011-10-31,2011,NA,Bolivia,South America,Bolivia: Santa Cruz De La Sierra; CENETROP,NA,Homo sapiens,Human,female,25 years,,Human,NA,P1,NA,,,2021-03-23T23:01:53.897Z,2021-03-23T23:01:53.897Z
1396459.9,Influenza A virus (A/Santa Cruz/2083/2011(H1N1)),NA,1396459,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;114727;1396459,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H1N1 subtype;Influenza A virus (A/Santa Cruz/2083/2011(H1N1)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/Santa Cruz/2083/2011,H1N1,NA,NA,NA,7,H1N1,1,1,1A.3.3.2,npdm,NA,Positive,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-31T00:00:00Z,NA,NA,,,NA,NA,KF612141,,NA,IonTorrent,,CLC Workbench v. 6.04,NA,NA,1,1027,45.861732,1,1027,NA,NA,NA,2,NA,NA,NA,NA,NA,,NA,2011-10-31,2011,NA,Bolivia,South America,Bolivia: Santa Cruz De La Sierra; CENETROP,NA,Homo sapiens,Human,female,25 years,,Human,NA,P1,NA,,,2021-03-23T23:01:55.625Z,2021-03-23T23:01:55.625Z
1396459.4,Influenza A virus (A/Santa Cruz/2083/2011(H1N1)),NA,1396459,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;114727;1396459,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H1N1 subtype;Influenza A virus (A/Santa Cruz/2083/2011(H1N1)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/Santa Cruz/2083/2011,H1N1,NA,NA,NA,2,H1N1,1,1,1A.3.3.2,npdm,NA,Positive,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-31T00:00:00Z,NA,NA,,,NA,NA,KF612044,,NA,IonTorrent,,CLC Workbench v. 6.04,NA,NA,1,2341,41.60615,1,2341,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,2011-10-31,2011,NA,Bolivia,South America,Bolivia: Santa Cruz De La Sierra; CENETROP,NA,Homo sapiens,Human,female,25 years,,Human,NA,P1,NA,,,2021-03-23T22:53:45.899Z,2021-03-23T22:53:45.899Z
1396459.5,Influenza A virus (A/Santa Cruz/2083/2011(H1N1)),NA,1396459,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;114727;1396459,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H1N1 subtype;Influenza A virus (A/Santa Cruz/2083/2011(H1N1)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/Santa Cruz/2083/2011,H1N1,NA,NA,NA,3,H1N1,1,1,1A.3.3.2,npdm,NA,Positive,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-31T00:00:00Z,NA,NA,,,NA,NA,KF612061,,NA,IonTorrent,,CLC Workbench v. 6.04,NA,NA,1,2233,43.7528,1,2233,NA,NA,NA,2,NA,NA,NA,NA,NA,,NA,2011-10-31,2011,NA,Bolivia,South America,Bolivia: Santa Cruz De La Sierra; CENETROP,NA,Homo sapiens,Human,female,25 years,,Human,NA,P1,NA,,,2021-03-23T22:55:47.943Z,2021-03-23T22:55:47.943Z
1396459.7,Influenza A virus (A/Santa Cruz/2083/2011(H1N1)),NA,1396459,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;114727;1396459,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H1N1 subtype;Influenza A virus (A/Santa Cruz/2083/2011(H1N1)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/Santa Cruz/2083/2011,H1N1,NA,NA,NA,5,H1N1,1,1,1A.3.3.2,npdm,NA,Positive,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-31T00:00:00Z,NA,NA,,,NA,NA,KF612101,,NA,IonTorrent,,CLC Workbench v. 6.04,NA,NA,1,1565,45.6869,1,1565,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,2011-10-31,2011,NA,Bolivia,South America,Bolivia: Santa Cruz De La Sierra; CENETROP,NA,Homo sapiens,Human,female,25 years,,Human,NA,P1,NA,,,2021-03-23T22:59:51.932Z,2021-03-23T22:59:51.932Z
1396459.1,Influenza A virus (A/Santa Cruz/2083/2011(H1N1)),NA,1396459,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;114727;1396459,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H1N1 subtype;Influenza A virus (A/Santa Cruz/2083/2011(H1N1)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/Santa Cruz/2083/2011,H1N1,NA,NA,NA,8,H1N1,1,1,1A.3.3.2,npdm,NA,Positive,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-31T00:00:00Z,NA,NA,,,NA,NA,KF612161,,NA,IonTorrent,,CLC Workbench v. 6.04,NA,NA,1,890,43.595505,1,890,NA,NA,NA,2,NA,NA,NA,NA,NA,,NA,2011-10-31,2011,NA,Bolivia,South America,Bolivia: Santa Cruz De La Sierra; CENETROP,NA,Homo sapiens,Human,female,25 years,,Human,NA,P1,NA,,,2021-03-23T23:03:57.849Z,2021-03-23T23:03:57.849Z
1396468.1,Influenza A virus (A/Santa Cruz/7941/2011(H1N1)),NA,1396468,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;114727;1396468,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H1N1 subtype;Influenza A virus (A/Santa Cruz/7941/2011(H1N1)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/Santa Cruz/7941/2011,H1N1,NA,NA,NA,8,H1N1,1,1,1A.3.3.2,npdm,NA,Positive,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-31T00:00:00Z,NA,NA,,,NA,NA,KF612162,,NA,IonTorrent,,CLC Workbench v. 6.04,NA,NA,1,884,43.778282,1,884,NA,NA,NA,2,NA,NA,NA,NA,NA,,NA,2011-09-29,2011,NA,Bolivia,South America,Bolivia: Santa Cruz De La Sierra; CENETROP,NA,Homo sapiens,Human,female,21 years,,Human,NA,P1,NA,,,2021-03-23T23:03:58.047Z,2021-03-23T23:03:58.047Z
1396468.4,Influenza A virus (A/Santa Cruz/7941/2011(H1N1)),NA,1396468,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;114727;1396468,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H1N1 subtype;Influenza A virus (A/Santa Cruz/7941/2011(H1N1)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/Santa Cruz/7941/2011,H1N1,NA,NA,NA,3,H1N1,1,1,1A.3.3.2,npdm,NA,Positive,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-31T00:00:00Z,NA,NA,,,NA,NA,KF612062,,NA,IonTorrent,,CLC Workbench v. 6.04,NA,NA,1,2233,43.7528,1,2233,NA,NA,NA,2,NA,NA,NA,NA,NA,,NA,2011-09-29,2011,NA,Bolivia,South America,Bolivia: Santa Cruz De La Sierra; CENETROP,NA,Homo sapiens,Human,female,21 years,,Human,NA,P1,NA,,,2021-03-23T22:55:47.535Z,2021-03-23T22:55:47.535Z
1396468.8,Influenza A virus (A/Santa Cruz/7941/2011(H1N1)),NA,1396468,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;114727;1396468,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H1N1 subtype;Influenza A virus (A/Santa Cruz/7941/2011(H1N1)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/Santa Cruz/7941/2011,H1N1,NA,NA,NA,6,H1N1,1,1,1A.3.3.2,npdm,NA,Positive,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-31T00:00:00Z,NA,NA,,,NA,NA,KF612122,,NA,IonTorrent,,CLC Workbench v. 6.04,NA,NA,1,1458,41.563786,1,1458,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,2011-09-29,2011,NA,Bolivia,South America,Bolivia: Santa Cruz De La Sierra; CENETROP,NA,Homo sapiens,Human,female,21 years,,Human,NA,P1,NA,,,2021-03-23T23:01:54.108Z,2021-03-23T23:01:54.108Z
1396468.3,Influenza A virus (A/Santa Cruz/7941/2011(H1N1)),NA,1396468,10239;2559587;2732396;2497569;2497571;2497577;2499411;11308;197911;11320;114727;1396468,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Polyploviricotina;Insthoviricetes;Articulavirales;Orthomyxoviridae;Alphainfluenzavirus;Influenza A virus;H1N1 subtype;Influenza A virus (A/Santa Cruz/7941/2011(H1N1)),Viruses,Orthornavirae,Negarnaviricota,Insthoviricetes,Articulavirales,Orthomyxoviridae,Alphainfluenzavirus,Influenza A virus,Complete,A/Santa Cruz/7941/2011,H1N1,NA,NA,NA,1,H1N1,1,1,1A.3.3.2,npdm,NA,Positive,NA,NA,NA,NA,NA,NA,NA,NA,2014-08-31T00:00:00Z,NA,NA,,,NA,NA,KF612027,,NA,IonTorrent,,CLC Workbench v. 6.04,NA,NA,1,2341,44.041008,1,2341,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,2011-09-29,2011,NA,Bolivia,South America,Bolivia: Santa Cruz De La Sierra; CENETROP,NA,Homo sapiens,Human,female,21 years,,Human,NA,P1,NA,,,2021-03-23T22:53:44.097Z,2021-03-23T22:53:44.097Z
